easting,northing,elevation,slope
392403.5308,4049811.353,2123,25.024029
392412.8836,4049811.353,2124,25.291813
392422.2364,4049811.353,2124,25.728527
391917.1847,4049802.001,2323,19.854733
391926.5375,4049802.001,2319,30.9799
391935.8904,4049802.001,2313,35.46957
391945.2432,4049802.001,2307,36.786274
391954.596,4049802.001,2300,41.204872
391963.9488,4049802.001,2292,43.83783
391973.3016,4049802.001,2285,42.369602
391982.6544,4049802.001,2279,40.445251
391992.0072,4049802.001,2273,39.777355
392001.36,4049802.001,2267,39.109711
392010.7128,4049802.001,2262,37.167957
392020.0656,4049802.001,2258,36.715885
392029.4184,4049802.001,2254,37.507191
392038.7712,4049802.001,2250,38.826717
392048.1241,4049802.001,2245,41.171757
392057.4769,4049802.001,2240,42.857601
392066.8297,4049802.001,2234,43.433033
392076.1825,4049802.001,2228,44.509686
392085.5353,4049802.001,2221,45.131413
392094.8881,4049802.001,2214,43.586143
392104.2409,4049802.001,2207,40.556107
392113.5937,4049802.001,2201,37.904934
392122.9465,4049802.001,2196,37.978409
392132.2993,4049802.001,2190,38.067757
392141.6521,4049802.001,2184,37.507191
392151.0049,4049802.001,2178,36.960899
392160.3578,4049802.001,2172,36.431206
392169.7106,4049802.001,2166,36.113945
392179.0634,4049802.001,2160,35.883438
392188.4162,4049802.001,2154,35.883438
392197.769,4049802.001,2148,36.786274
392207.1218,4049802.001,2141,38.196815
392216.4746,4049802.001,2134,38.764854
392225.8274,4049802.001,2127,38.803547
392235.1802,4049802.001,2120,40.015137
392244.533,4049802.001,2112,39.936283
392253.8858,4049802.001,2105,35.383595
392263.2386,4049802.001,2099,30.275986
392272.5915,4049802.001,2094,22.515453
392281.9443,4049802.001,2091,13.843993
392291.2971,4049802.001,2091,20.444674
392300.6499,4049802.001,2093,28.024355
392310.0027,4049802.001,2096,32.521931
392319.3555,4049802.001,2100,34.728809
392328.7083,4049802.001,2103,35.316406
392338.0611,4049802.001,2108,35.77161
392347.4139,4049802.001,2112,34.324936
392356.7667,4049802.001,2116,32.245747
392366.1195,4049802.001,2119,31.762951
392375.4723,4049802.001,2122,31.179171
392384.8252,4049802.001,2125,28.555126
392394.178,4049802.001,2126,27.288973
392403.5308,4049802.001,2127,27.429382
392412.8836,4049802.001,2128,26.519135
392422.2364,4049802.001,2129,25.728527
391907.8319,4049792.648,2326,15.828767
392029.4184,4049783.295,2244,35.316406
392038.7712,4049783.295,2239,38.514923
392048.1241,4049783.295,2233,41.622509
392057.4769,4049783.295,2227,42.215706
392066.8297,4049783.295,2221,42.215706
392076.1825,4049783.295,2215,42.215706
392085.5353,4049783.295,2209,41.622509
392094.8881,4049783.295,2203,40.445251
392104.2409,4049783.295,2197,38.47551
392113.5937,4049783.295,2192,37.099236
392122.9465,4049783.295,2187,37.227848
392132.2993,4049783.295,2181,35.210262
392141.6521,4049783.295,2176,33.1269
392151.0049,4049783.295,2171,33.432026
392160.3578,4049783.295,2166,34.335155
392169.7106,4049783.295,2160,35.229614
392179.0634,4049783.295,2154,35.431416
392188.4162,4049783.295,2148,33.571785
392197.769,4049783.295,2143,33.432026
392207.1218,4049783.295,2137,36.332169
392216.4746,4049783.295,2130,36.969578
392225.8274,4049783.295,2123,37.064762
392235.1802,4049783.295,2116,40.521549
392244.533,4049783.295,2107,38.972679
392253.8858,4049783.295,2101,26.387238
392263.2386,4049783.295,2098,16.093382
392272.5915,4049783.295,2096,11.932126
392281.9443,4049783.295,2097,19.728838
392291.2971,4049783.295,2099,26.584686
392300.6499,4049783.295,2102,29.892403
392310.0027,4049783.295,2105,32.059017
392319.3555,4049783.295,2110,32.771091
392328.7083,4049783.295,2113,32.140972
392338.0611,4049783.295,2117,33.582489
392347.4139,4049783.295,2121,33.582489
392356.7667,4049783.295,2125,33.657204
392366.1195,4049783.295,2129,33.1269
392375.4723,4049783.295,2132,30.866745
392384.8252,4049783.295,2134,29.932499
392394.178,4049783.295,2136,29.527098
392403.5308,4049783.295,2137,28.598597
392412.8836,4049783.295,2138,28.158657
392422.2364,4049783.295,2138,28.128906
391889.1263,4049773.942,2337,28.039331
391898.4791,4049773.942,2331,32.140972
391907.8319,4049773.942,2325,37.896748
391917.1847,4049773.942,2317,44.096153
391926.5375,4049773.942,2308,45.50671
391935.8904,4049773.942,2300,45.131413
391945.2432,4049773.942,2292,44.387394
391954.596,4049773.942,2285,42.128826
391963.9488,4049773.942,2278,37.773457
391973.3016,4049773.942,2273,35.044838
391982.6544,4049773.942,2267,34.335155
391992.0072,4049773.942,2262,33.614552
392001.36,4049773.942,2256,33.093868
392010.7128,4049773.942,2251,31.179171
392020.0656,4049773.942,2246,32.692223
392029.4184,4049773.942,2241,37.270489
392038.7712,4049773.942,2234,40.326588
392048.1241,4049773.942,2227,41.244518
392057.4769,4049773.942,2221,41.673916
392066.8297,4049773.942,2215,42.221893
392076.1825,4049773.942,2209,41.616074
392085.5353,4049773.942,2203,39.748283
392094.8881,4049773.942,2198,39.132431
392104.2409,4049773.942,2192,38.47551
392113.5937,4049773.942,2187,36.39526
392122.9465,4049773.942,2182,35.724789
392132.2993,4049773.942,2177,33.582489
392141.6521,4049773.942,2173,31.363829
392151.0049,4049773.942,2168,33.432026
392160.3578,4049773.942,2162,34.335155
392169.7106,4049773.942,2157,34.528126
392179.0634,4049773.942,2151,34.036156
392188.4162,4049773.942,2146,31.618929
392197.769,4049773.942,2141,33.837246
392207.1218,4049773.942,2134,36.031342
392216.4746,4049773.942,2128,35.696629
392225.8274,4049773.942,2122,36.359238
392235.1802,4049773.942,2115,38.188782
392244.533,4049773.942,2107,35.316406
392253.8858,4049773.942,2101,23.013134
392263.2386,4049773.942,2099,13.843993
392272.5915,4049773.942,2098,16.638765
392281.9443,4049773.942,2100,23.983078
392291.2971,4049773.942,2103,28.857042
392300.6499,4049773.942,2107,31.363829
392310.0027,4049773.942,2110,32.140972
392319.3555,4049773.942,2114,32.000229
392328.7083,4049773.942,2118,32.771091
392338.0611,4049773.942,2122,34.324936
392347.4139,4049773.942,2126,35.122894
392356.7667,4049773.942,2130,35.92054
392366.1195,4049773.942,2134,34.160545
392375.4723,4049773.942,2137,31.129578
392384.8252,4049773.942,2139,29.932499
392394.178,4049773.942,2141,29.527098
392403.5308,4049773.942,2143,28.598597
392412.8836,4049773.942,2143,28.785656
392422.2364,4049773.942,2143,29.892403
391879.7735,4049764.589,2342,22.023203
391889.1263,4049764.589,2337,33.475155
391898.4791,4049764.589,2330,39.929092
391907.8319,4049764.589,2322,45.31279
391917.1847,4049764.589,2312,48.030075
391926.5375,4049764.589,2303,46.516651
391935.8904,4049764.589,2295,44.719933
391945.2432,4049764.589,2287,42.375725
391954.596,4049764.589,2280,38.428082
391963.9488,4049764.589,2275,35.583496
391973.3016,4049764.589,2269,34.160545
391982.6544,4049764.589,2264,33.614552
391992.0072,4049764.589,2258,32.883114
392001.36,4049764.589,2254,32.883114
392010.7128,4049764.589,2248,31.941227
392020.0656,4049764.589,2244,33.614552
392029.4184,4049764.589,2237,38.483398
392038.7712,4049764.589,2230,40.521549
392048.1241,4049764.589,2223,40.761822
392057.4769,4049764.589,2216,41.538605
392066.8297,4049764.589,2209,41.776199
392076.1825,4049764.589,2203,39.755558
392085.5353,4049764.589,2198,38.443905
392094.8881,4049764.589,2193,39.109711
392104.2409,4049764.589,2187,37.781708
392113.5937,4049764.589,2182,34.23267
392122.9465,4049764.589,2178,32.771091
392132.2993,4049764.589,2173,31.277912
392141.6521,4049764.589,2169,29.676901
392151.0049,4049764.589,2165,32.692223
392160.3578,4049764.589,2159,33.816166
392169.7106,4049764.589,2154,33.816166
392179.0634,4049764.589,2148,33.816166
392188.4162,4049764.589,2143,31.941227
392197.769,4049764.589,2138,33.323704
392207.1218,4049764.589,2132,35.083916
392216.4746,4049764.589,2126,36.031342
392225.8274,4049764.589,2119,36.671738
392235.1802,4049764.589,2113,35.054615
392244.533,4049764.589,2107,27.599382
392253.8858,4049764.589,2103,18.267561
392263.2386,4049764.589,2101,18.013683
392272.5915,4049764.589,2102,23.731453
392281.9443,4049764.589,2104,28.613062
392291.2971,4049764.589,2107,30.574003
392300.6499,4049764.589,2111,31.216267
392310.0027,4049764.589,2115,31.277912
392319.3555,4049764.589,2118,32.059017
392328.7083,4049764.589,2122,34.242947
392338.0611,4049764.589,2127,35.724789
392347.4139,4049764.589,2131,36.538555
392356.7667,4049764.589,2136,36.618595
392366.1195,4049764.589,2140,34.335155
392375.4723,4049764.589,2142,32.430382
392384.8252,4049764.589,2144,32.035526
392394.178,4049764.589,2146,31.67909
392403.5308,4049764.589,2147,30.866745
392412.8836,4049764.589,2148,30.561157
392422.2364,4049764.589,2149,31.079836
391861.0679,4049755.237,2344,14.417413
391870.4207,4049755.237,2343,24.861204
391879.7735,4049755.237,2340,33.48592
391889.1263,4049755.237,2334,40.206997
391898.4791,4049755.237,2326,45.50671
391907.8319,4049755.237,2317,49.249161
391917.1847,4049755.237,2307,49.568424
391926.5375,4049755.237,2298,46.776207
391935.8904,4049755.237,2290,43.387356
391945.2432,4049755.237,2283,39.842567
391954.596,4049755.237,2277,36.431206
391963.9488,4049755.237,2271,34.877712
391973.3016,4049755.237,2266,34.00491
391982.6544,4049755.237,2261,33.269272
391992.0072,4049755.237,2256,33.432026
392001.36,4049755.237,2250,33.432026
392010.7128,4049755.237,2245,32.521931
392020.0656,4049755.237,2240,35.044838
392029.4184,4049755.237,2234,39.109711
392038.7712,4049755.237,2227,40.720898
392048.1241,4049755.237,2219,41.303795
392057.4769,4049755.237,2212,41.693146
392066.8297,4049755.237,2204,40.604355
392076.1825,4049755.237,2198,37.978409
392085.5353,4049755.237,2193,38.47551
392094.8881,4049755.237,2187,38.451813
392104.2409,4049755.237,2182,34.966408
392113.5937,4049755.237,2178,31.953045
392122.9465,4049755.237,2174,31.179171
392132.2993,4049755.237,2170,30.419186
392141.6521,4049755.237,2166,29.608976
392151.0049,4049755.237,2162,32.372906
392160.3578,4049755.237,2156,33.614552
392169.7106,4049755.237,2151,33.093868
392179.0634,4049755.237,2145,33.323704
392188.4162,4049755.237,2140,32.140972
392197.769,4049755.237,2135,32.140972
392207.1218,4049755.237,2130,34.528126
392216.4746,4049755.237,2123,36.671738
392225.8274,4049755.237,2117,36.031342
392235.1802,4049755.237,2110,29.167526
392244.533,4049755.237,2106,15.247956
392253.8858,4049755.237,2105,16.480652
392263.2386,4049755.237,2105,22.599503
392272.5915,4049755.237,2106,26.972586
392281.9443,4049755.237,2109,29.41729
392291.2971,4049755.237,2112,29.892403
392300.6499,4049755.237,2115,31.216267
392310.0027,4049755.237,2119,32.771091
392319.3555,4049755.237,2123,34.396339
392328.7083,4049755.237,2127,36.476021
392338.0611,4049755.237,2132,37.125042
392347.4139,4049755.237,2137,37.167957
392356.7667,4049755.237,2141,36.618595
392366.1195,4049755.237,2145,35.044838
392375.4723,4049755.237,2148,34.119186
392384.8252,4049755.237,2150,34.067341
392394.178,4049755.237,2152,33.752766
392403.5308,4049755.237,2154,33.038666
392412.8836,4049755.237,2154,32.187622
392422.2364,4049755.237,2154,31.67909
391842.3623,4049745.884,2345,10.910092
391851.7151,4049745.884,2343,22.001444
391861.0679,4049745.884,2341,31.179171
391870.4207,4049745.884,2337,38.100121
391879.7735,4049745.884,2333,42.246613
391889.1263,4049745.884,2328,45.629639
391898.4791,4049745.884,2321,49.656151
391907.8319,4049745.884,2311,51.251209
391917.1847,4049745.884,2301,49.601391
391926.5375,4049745.884,2292,45.551086
391935.8904,4049745.884,2285,40.822998
391945.2432,4049745.884,2279,37.632561
391954.596,4049745.884,2273,34.877712
391963.9488,4049745.884,2268,34.335155
391973.3016,4049745.884,2262,34.160545
391982.6544,4049745.884,2257,33.1269
391992.0072,4049745.884,2252,33.269272
392001.36,4049745.884,2247,32.692223
392010.7128,4049745.884,2242,32.692223
392020.0656,4049745.884,2237,36.600842
392029.4184,4049745.884,2230,39.54324
392038.7712,4049745.884,2223,40.521549
392048.1241,4049745.884,2216,41.50621
392057.4769,4049745.884,2208,40.93116
392066.8297,4049745.884,2201,39.528492
392076.1825,4049745.884,2194,38.100121
392085.5353,4049745.884,2188,38.172699
392094.8881,4049745.884,2182,35.77161
392104.2409,4049745.884,2178,31.953045
392113.5937,4049745.884,2174,31.166786
392122.9465,4049745.884,2170,31.166786
392132.2993,4049745.884,2166,31.166786
392141.6521,4049745.884,2162,31.953045
392151.0049,4049745.884,2158,33.528912
392160.3578,4049745.884,2153,33.005459
392169.7106,4049745.884,2148,31.941227
392179.0634,4049745.884,2143,32.60162
392188.4162,4049745.884,2137,31.870148
392197.769,4049745.884,2132,30.866745
392207.1218,4049745.884,2127,33.137894
392216.4746,4049745.884,2121,35.696629
392225.8274,4049745.884,2114,31.762951
392235.1802,4049745.884,2109,18.013683
392244.533,4049745.884,2108,15.247956
392253.8858,4049745.884,2109,20.564714
392263.2386,4049745.884,2109,23.789875
392272.5915,4049745.884,2111,26.66626
392281.9443,4049745.884,2113,27.599382
392291.2971,4049745.884,2116,28.956467
392300.6499,4049745.884,2119,32.000229
392310.0027,4049745.884,2124,34.976231
392319.3555,4049745.884,2128,36.476021
392328.7083,4049745.884,2133,37.227848
392338.0611,4049745.884,2137,37.847546
392347.4139,4049745.884,2142,38.514923
392356.7667,4049745.884,2147,38.726063
392366.1195,4049745.884,2151,37.448345
392375.4723,4049745.884,2154,35.083916
392384.8252,4049745.884,2156,34.067341
392394.178,4049745.884,2158,33.093868
392403.5308,4049745.884,2159,31.327061
392412.8836,4049745.884,2160,31.079836
392422.2364,4049745.884,2160,31.67909
391823.6567,4049736.531,2346,12.070312
391833.0095,4049736.531,2344,16.82609
391842.3623,4049736.531,2342,26.584686
391851.7151,4049736.531,2339,35.440964
391861.0679,4049736.531,2334,40.459152
391870.4207,4049736.531,2330,43.081131
391879.7735,4049736.531,2325,45.247559
391889.1263,4049736.531,2320,48.844719
391898.4791,4049736.531,2312,51.70623
391907.8319,4049736.531,2303,50.475002
391917.1847,4049736.531,2295,46.915356
391926.5375,4049736.531,2287,42.128826
391935.8904,4049736.531,2281,38.292923
391945.2432,4049736.531,2275,35.440964
391954.596,4049736.531,2270,33.269272
391963.9488,4049736.531,2265,34.335155
391973.3016,4049736.531,2259,33.614552
391982.6544,4049736.531,2254,31.941227
391992.0072,4049736.531,2249,31.941227
392001.36,4049736.531,2244,32.692223
392010.7128,4049736.531,2239,34.877712
392020.0656,4049736.531,2233,37.929462
392029.4184,4049736.531,2226,38.919064
392038.7712,4049736.531,2220,39.921902
392048.1241,4049736.531,2212,41.50621
392057.4769,4049736.531,2205,40.12912
392066.8297,4049736.531,2198,38.919064
392076.1825,4049736.531,2191,38.919064
392085.5353,4049736.531,2184,36.986927
392094.8881,4049736.531,2178,32.521931
392104.2409,4049736.531,2174,30.48387
392113.5937,4049736.531,2170,31.179171
392122.9465,4049736.531,2166,31.166786
392132.2993,4049736.531,2162,31.166786
392141.6521,4049736.531,2158,31.964853
392151.0049,4049736.531,2153,32.771091
392160.3578,4049736.531,2149,32.000229
392169.7106,4049736.531,2145,31.363829
392179.0634,4049736.531,2140,31.179171
392188.4162,4049736.531,2135,30.380253
392197.769,4049736.531,2130,29.932499
392207.1218,4049736.531,2125,32.035526
392216.4746,4049736.531,2119,32.430382
392225.8274,4049736.531,2113,22.515453
392235.1802,4049736.531,2111,13.804778
392244.533,4049736.531,2112,19.370525
392253.8858,4049736.531,2112,21.469849
392263.2386,4049736.531,2113,23.731453
392272.5915,4049736.531,2115,26.387238
392281.9443,4049736.531,2117,28.613062
392291.2971,4049736.531,2120,31.47364
392300.6499,4049736.531,2124,35.054615
392310.0027,4049736.531,2128,37.806427
392319.3555,4049736.531,2134,38.514923
392328.7083,4049736.531,2138,39.290569
392338.0611,4049736.531,2143,40.631855
392347.4139,4049736.531,2148,41.244518
392356.7667,4049736.531,2153,40.720898
392366.1195,4049736.531,2158,37.640881
392375.4723,4049736.531,2160,34.728809
392384.8252,4049736.531,2162,33.399605
392394.178,4049736.531,2164,32.430382
392403.5308,4049736.531,2165,31.798761
392412.8836,4049736.531,2165,31.67909
392422.2364,4049736.531,2166,31.67909
391804.951,4049727.178,2354,27.052256
391814.3038,4049727.178,2349,25.024029
391823.6567,4049727.178,2345,24.861204
391833.0095,4049727.178,2341,29.554436
391842.3623,4049727.178,2337,36.538555
391851.7151,4049727.178,2332,41.330063
391861.0679,4049727.178,2327,43.278309
391870.4207,4049727.178,2322,45.654095
391879.7735,4049727.178,2317,48.327301
391889.1263,4049727.178,2311,49.887249
391898.4791,4049727.178,2303,49.097988
391907.8319,4049727.178,2296,46.129845
391917.1847,4049727.178,2289,42.369602
391926.5375,4049727.178,2283,38.826717
391935.8904,4049727.178,2277,36.960899
391945.2432,4049727.178,2271,33.868816
391954.596,4049727.178,2267,33.1269
391963.9488,4049727.178,2261,34.160545
391973.3016,4049727.178,2256,33.432026
391982.6544,4049727.178,2251,33.269272
391992.0072,4049727.178,2246,33.1269
392001.36,4049727.178,2241,34.728809
392010.7128,4049727.178,2235,36.277889
392020.0656,4049727.178,2229,37.270489
392029.4184,4049727.178,2223,38.919064
392038.7712,4049727.178,2216,40.93116
